CLUE,ANS,POS
Porch along the outside of a building ,veranda,1
Raised platform ,dais,4
Brow,forehead,2
Tasmanian capital,hobart,1
"Overturn, disturb ",upset,1
Outlook or aspect,prospect,10
Citrus fruit ,lemon,2
Was wrong about (something) ,mistook,2
Sideways somersault,cartwheel,2
Seasonal gift ,christmas present,10
Dwell ,reside,1
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,2
Reigned ,ruled,1
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1
Express gratitude to ,thank,1
Regain consciousness ,come to,5
Front section of a plane,cockpit,1
Prepare for publication ,edit,1
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,1
Amaze ,astound,1
Spice ,cumin,13
