CLUE,ANS,POS
Unable to move ,inert,20
Lowest point ,nadir,2
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,1
Novice ,neophyte,2
Not quite shut ,ajar,1
Describe in words or make a picture ,portray,9
Imprecise ,inexact,13
Expose one's body in order to get a tan ,sunbathe,1
"W. B. --, Irish poet ",yeats,1
Time for finishing ,deadline,1
Rend; travel in haste ,tear,2
Scold or chide severely ,berate,4
Opening in the floor,trapdoor,15
French opera composer ,massenet,5
Large animal ,elephant,1
Rented ,hired,2
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1
Person sent out to gain information,scout,2
Crazy (colloq.); bird ,cuckoo,6
Celestial body ,planet,2
The study of religion ,theology,1
