CLUE,ANS,POS
Reject disdainfully ,spurn,6
Place of worship,temple,4
Self-service meal,buffet,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Type of fastening - on/off key,toggle,9
Sailor from the Arabian Nights ,sinbad,2
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,2
Dress - clothing,garb,3
Treatment centre ,clinic,2
Wool from long-haired goats ,angora,2
State of southern US ,alabama,1
Fairground's pink confection,candy floss,2
Implicit,tacit,7
Countrified,rural,1
"Implement for writing, drawing etc",pencil,2
Means of detecting and locating distant objects,radar,4
Judging panel ,jury,1
Modern Constantinople ,istanbul,2
