CLUE,ANS,POS
Warming alcoholic drink with sugar and spices ,mulled wine,1
Unclean or indecent ,dirty,2
Traveller not driving ,passenger,1
Pointed tool for writing ,stylus,2
Edible flatfish ,lemon sole,8
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,2
Horse-drawn vehicle ,carriage,1
Capable of being heard ,audible,1
Swelling of a blood vessel,aneurysm,4
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,1
Forearm bone ,ulna,3
"Large, indefinite number ",numerous,8
Animal's lair ,den,1
Showing great melancholy,doleful,6
Small thin sharp piece ,sliver,1
Highly prized flower ,orchid,1
Allot or ascribe ,assign,10
Rebounding of bullet,ricochet,1
Watering hole,oasis,1
Large flatfish ,turbot,2
"Strict, stark ",severe,2
Flavour ,taste,1
Mixed drink ,cocktail,1
Not the one mentioned ,other,5
Controller of aircraft ,pilot,1
Lower digit ,toe,2
Unjust,wrongful,9
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
"Soften, give in ",relent,1
Subatomic particle ,neutron,3
