CLUE,ANS,POS,FOUND IN
Book published once a year ,annual,1,Annual report
"Succeed, flourish ",prosper,1,Prosperous
Hopeful lover?,admirer,3,Eager admirer
Baseball player - bowl,pitcher,1,Pitcher's mound
Ease ,comfort,1,Comfortable
Taut or strained ,tense,11,Tensed muscles
Japanese artist ,hokusai,1,Katsushika Oi (Hokusai's real name before he changed it)
Barren ,sterile,7,Sterile (lacking productivity which could imply hunger metaphorically)
End - period,stop,1,Full stop
Ought to ,should,1,Should do
Acid - rancid,sour,2,Souring
Hit hard ,thump,13,Thumped with great strength
Shoe part,heel,3,Heel counter
Speaker's platform ,rostrum,13,Speaker's rostrum
Oration ,speech,2,Speechcraft
Tending to enter uninvited ,intrusive,12,Intrusive guest
"Founder of the German Romantic school of opera, d. 1826",weber,1,Carl Maria von Weber
Artist's tripod ,easel,10,Painter's easel (a type of tripod for artists painting on-site)
Female entertainer ,hostess,5,Talk Show Hostess
Sudden feeling of fear,fright,4,Flash fright
Passionately dislike,hate,5,Hate with a passion
Count ,tally,4,Tallying bites
