CLUE,ANS,POS,FOUND IN
Sequences of instructions to computers ,programs,23,Programs - A set of ordered operations or commands given to a computer to perform specific tasks.
Horse's gait - extreme leftist,trot,1,"Trotter (as a metaphor for a steady, balanced approach; not typically associated with ""extreme"")"
Tale ,yarn,11,Yarn (informal)
"Ex-Portuguese colony annexed by Indonesia, independent since 2002",east timor,2,East Timor (Timor-Leste)
Outlook,prospect,1,Prospects
Tart ,acid,4,Citric acidic quality
A clarion call for American state ,carolina,2,North Carolina
Light-hearted friendly talk ,banter,1,Casual banter
An exclamation of excitement or enthusiasm ,yippee,2,Yippee!
A landed estate ,demesne,5,Demesne (historical term)
Fun week for college students ,rag,1,Provide icebreaker questions to encourage interactions among new and returning students
Groups of people related by blood ,tribes,8,Tribespeople (if referring to a larger group)
Towards one's house ,homewards,5,Retreating homewards
Onlookers ,audience,6,Audience members
Belgian surreal painter ,magritte,2,René Magritte
Vase with handles ,urn,12,Pottery urn (not all urns have handles but some historical designs did)
Slaughterhouse ,abattoir,2,Abattoir (British English)
Draw in (with mouth) ,suck,4,Suckle
Harvests ,crops,15,Comestible crops
Appointments ,dates,6,Fix dates
