CLUE,ANS,POS,FOUND IN
Kill by piercing with a spear or sharp pole ,impale,3,Impaled
"Gas, O ",oxygen,4,Metalloid (like boron with its electronegativity trending toward oxygen's)
Between Triassic and Cretaceous ,jurassic,4,Jurassic-Cretaceous Divide
Greek waters ,ionian sea,7,"Ionian Seas (one of three main seas in Greece, known for its historical significance)"
Room at the bottom ,basement,13,Basement room
Tree trained to grow against wall,espalier,4,Espaliered tree
"Flourish, do well ",prosper,1,Prosperous
West African republic,niger,7,Nigeria
Immeasurably bad ,abysmal,6,Abysmally inadequate
Large ocean fish ,marlin,18,Atlantic blue marlin
Ocean ,sea,1,Sea-covered
Irish county and port ,limerick,3,Limerick City
Strong drive for success ,ambition,18,Driven by ambition
