CLUE,ANS,POS,FOUND IN
Very early calculator ,abacus,6,Abacus precursor
Fold covering around something ,wrap,1,Blanket wrap
Vincent van . . . . was a great Dutch painter ,gogh,1,Van Gogh
Increasing threefold ,tripling,13,"Accelerated growth rate, resulting in tripling output"
Pretentious; changed ,affected,9,Overly affected
Seeress; Mrs. Fawlty ,sibyl,3,"Sibyl: An ancient Greek prophetess, representing women with powerful foresight and wisdom in mythology."
The maple leaf is on its flag ,canada,3,A symbol of Canada
Areas,regions,1,"Regions: geographical areas distinguished by unique characteristics, such as climate, culture, or history."
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,2,Monsoon season
Put off ,delay,2,Delayed
