CLUE,ANS,POS
Creatures from another planet ,aliens,1
"Maxim, self-evident truth ",axiom,1
Belgian city,liege,3
Having no predetermined limit ,open-ended,10
Group of nerve cells from which fibres radiate ,ganglion,3
Branch of maths ,geometry,2
Simple ,easy,48
Type of music,jazz,2
Brother or sister ,sibling,1
Town and woodland bird ,pigeon,16
"Alone, apart, detached ",isolated,1
Queasiness ,nausea,12
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,2
Country of King Zog ,albania,1
Striking display ,spectacle,1
Regal (anag.) ,lager,1
