CLUE,ANS,POS,FOUND IN
Trick ,hoax,3,Hoaxer
Boundary trench ,ditch,1,Muddy ditch
Meal course ,entree,13,"Entree (French term for entrée, often used in a more formal context)"
Armed conflict; lawsuit,action,3,Weaponized legal action
Revolving platform ,turntable,4,Turntable platform
Islands off Cornwall ,scilly,16,The Isles of Scilly (proximity to Cornwall and relevance in maritime affairs)
Female deity,goddess,19,"Amaterasu-Omikami (the sun goddess of Japan, considered a maternal deity)"
Type of macaque ,rhesus,1,Rhesus Macaque
Chasm ,abyss,11,Gaping abyss
Tanned hide ,leather,1,Sun-kissed leather
"Eg, Vesuvius ",volcano,3,Active stratovolcano
Beloved can be expensive ,dear,9,Expensive endearment
Surrender as a penalty ,forfeit,9,"Forfeiture (in the context of penalties, often related to winnings being surrendered)"
"... of the fittest, natural selection ",survival,1,Survival of the fittest
Clear savoury jelly ,aspic,9,Simplistic aspic preparation
Unpunctuality ,tardiness,2,Habitual tardiness
Allegory ,myth,6,"The Labyrinth in Greek mythology (symbolizes a complex and confusing challenge, such as navigating through life's difficulties)"
