CLUE,ANS,POS
Former currency of Portugal,escudo,1
State of central US ,nebraska,9
"Way, course ",route,2
Japanese island ,okinawa,5
"Dirty, grimy ",grubby,12
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,2
"Eg, native of Teheran ",iranian,1
Chic ,stylish,2
Card game - pontoon - couple,bridge,1
Smithy ,forge,1
Elastic item,rubber band,2
Assault ,attack,1
Proprietors ,owners,1
"Shun, avoid ",eschew,1
Female singing voice ,alto,1
Level or smooth ,even,1
Plant with small blue flowers ,forget-me-not,1
Elongated fish ,eel,1
Business that serves other businesses ,agency,6
Lazy ,idle,11
Cruel dictator ,despot,2
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Attach(ment) ,annex,2
Vigour ,energy,2
Viral disease causing paralysis ,polio,1
Sudden rush,surge,5
Brazilian dance ,samba,1
