CLUE,ANS,OUTPUT
Miniature tree ,bonsai,"['Sapling', 'Dwarf tree', 'Miniaturized tree', 'Small sapling', 'Teeny tree', 'Weezy', 'Lilliputian', 'Itsy bitsy tree', 'Teeny-tiny tree', 'Tiny tot tree', 'Weeny', 'Small shrub', 'Miniature evergreen', 'Little leafy friend', 'Small sapling with a big personality', 'Teeny-tiny conifer', 'Microscopic tree', 'Small but mighty tree', 'Puny (short for puny tree)', 'Itsy bitsy fir']"
Of or to do with nerves ,neural,"['Nervous', 'Neurotic', 'On the edge', 'Tense', 'Frayed', 'Edgy', 'High-strung', 'Anxious', 'Skittish', 'Jittery', 'Fretful', 'Worried', 'Apprehensive', 'Uneasy', 'Restless', 'Irritable', 'Moody', 'Flappable', 'Volatile', 'Sensory']"
Provide with fresh accommodation ,rehouse,"['Furnish', 'Equip', 'Supply', 'Provide lodging', 'Accommodate comfortably', 'House', 'Lodge', 'Put up', 'Settle', 'Abode', 'Residence', 'Inn', 'Hostelry', 'Bed and breakfast', 'Guesthouse', 'Resting place', 'Sleeping quarters', ""Night's lodging"", ""Day's stay"", ""Traveler's haven""]"
Exclude from society ,ostracise,"['Outcast', 'Pariah', 'Exile', 'Leper', 'Social outcast', 'Isolated individual', 'Disowned person', 'Rejected member', 'Ostracized one', 'Banished from community', 'Forbidden to interact', 'Shunned by society', 'Castaway', 'Excluded from group', 'Separated from others', 'Forbidden from participation', 'Disconnected individual', 'Unwelcome member', 'Person shunned by law or custom', 'Out of the mainstream']"
Places to sleep ,beds,"['Bed', 'Couch', 'Sofa', 'Mattress', 'Hammock', 'Tent', 'Sleeping bag', 'Blanket fort', 'Pillow sanctuary', 'Bunk bed', 'Cot', 'Daybed', 'Nap spot', 'Snooze corner', 'Resting place', 'Slumber sanctuary', 'Snoozing spot', 'Siesta site', 'Doss house (old English word for ""bed"")', 'Chamber of repose (antique term for ""place to sleep"")']"
Literary genre ,sci-fi,"['Fantasy', 'Science Fiction', 'Romance', 'Mystery', 'Thriller', 'Horror', 'Historical Fiction', 'Adventure', 'Young Adult (YA)', 'Literary Fiction', 'Magical Realism', 'Cyberpunk', 'Slipstream', 'Bizarro Fiction', 'New Weird', 'Surrealism', 'Gothic Fiction', 'Dark Fantasy', 'Hard-boiled Mystery', 'Experimental Fiction']"
"Bond, e.g. ",agent,"['Tie', 'Connection', 'Union', 'Linkage', 'Attachment', 'Fastening', 'Bind', 'Combine', 'Merge', 'Join together', 'Adhere', 'Stick to', 'Hold fast', 'Welding (metal bond)', 'Fusion (e.g', 'Marriage (e.g', 'Alliance', 'Partnership', 'Combination', 'Unity']"
Like the heath in Macbeth,blasted,"['Here are 20 words that could fit the clue:', 'Barren', 'Desolate', 'Waste', 'Moors', 'Heathen', 'Wilderness', 'Vacant', 'Arid', 'Dry', 'Lifeless', 'Fallow', 'Sterile', 'Uninhabited', 'Lonesome', 'Solitary', 'Isolated', 'Forlorn', 'Abandoned', 'Unproductive', 'Inhospitable']"
African country -- I am a bin (anag) ,namibia,[]
Grumble - complain,grouch,"['Murmur', 'Grumble', 'Complain', 'Whine', 'Squawk', 'Bemoan', 'Lament', 'Regret', 'Deplore', 'Gripe', 'Growl', 'Bellyache', 'Cursed', 'Sputter', 'Splutter', 'Rumble', 'Grumble loudly', 'Utter discontent', 'Express dissatisfaction', 'Air grievances']"
Solo,unassisted,"['Alone', 'Single', 'Lonely', 'Isolated', 'Separate', 'Individual', 'Independent', 'Self-sufficient', 'Unaccompanied', 'By oneself', 'Solo flight (aeronautical)', 'One-man show', 'Monologue', 'Soliloquy', 'Alone time', 'Personal space', 'Individualistic', 'Isolating', 'Separate entity', 'Unique identity']"
Senior student ,postgraduate,"['Elderly', 'Older adult', 'Mature student', 'Seasoned learner', 'Experienced pupil', 'Advanced scholar', 'Wise senior', 'Senior citizen', 'Older pupil', 'Mature individual', 'Aging academic', 'Veteran student', 'Sage elder', 'Distinguished learner', 'Esteemed scholar', 'Honored student', 'Venerable adult', 'Respectful senior', 'Revered learner', 'Notably older pupil']"
Stifle ,smother,"['Quell', 'Restrict', 'Suppress', 'Inhibit', 'Check', 'Curb', 'Hold back', 'Refrain', 'Desist', 'Abate', 'Stem', 'Subdue', 'Govern', 'Regulate', 'Moderate', 'Control', 'Throttle', 'Dampen', 'Mute', 'Hush']"
Relating to high degree ,doctoral,"['Extensive', 'Profound', 'Elevated', 'High-ranking', 'Exalted', 'Superior', 'Advanced', 'Sophisticated', 'Complex', 'Intricate', 'Sublime', 'Lofty', 'Paramount', 'Supreme', 'Magnificent', 'Grandiose', 'Heroic', 'Exceptional', 'Outstanding', 'Transcendent']"
Visit casually ,drop in,"['Drop by', 'Stop in', 'Pop in', 'Look in on', 'Swing by', 'Call in on', 'Go over', 'Pay a visit to', 'Make a pit stop at', 'Tarry for a bit', 'Hang out at', 'Dilly-dally around', 'Take a stroll through', 'Drop anchor and stay awhile', 'Pop out for a visit', 'Swing through for a chat', 'Call in unexpectedly', 'Make an impromptu stop at', 'Take a casual tour of', 'Just happen to pass by']"
Sudden sharp decrease in quantity ,dip,"['Sudden drop-off', 'Abrupt downturn', 'Rash decline', 'Swift plummeting', 'Sudden slump', 'Sharp decline', 'Precipitous fall', 'Rapid downturn', 'Instantaneous collapse', 'Unexpected plunge', 'Sudden contraction', 'Quick diminution', 'Steep drop-off', 'Hasty decrease', 'Swift regression', 'Sudden reversal', 'Abrupt decline', 'Precarious downturn', 'Sudden ebb', 'Sharp diminution']"
