CLUE,ANS,POS,FOUND IN
Get bigger ,grow,3,Growing in size
Discharge; give expression to,vent,3,Vent (frustrations or feelings)
Snow vehicle and heavy hammer ,sledge,12,Sledgehammer (can be adapted for heavier use in icy conditions)
Ought to ,should,1,Should have
Food from milk curd ,cheese,1,Ricotta cheese
Occupation ,work,15,Construction worker
Walk heavily ,stomp,6,Stomping
Food grain ,cereal,17,Job's tears (an ancient cereal)
Furthest extent ,limit,8,Ultimate limit
Aid in a crime ,abet,11,Aid and abet (legal term)
Dismal ,drear,3,Dreary
Aid to memory ,mnemonic,1,Mnemonic device
With much to do ,busy,12,Busy bee
Bigotry ,bias,10,Sectarian bias
Intensely angry - dark bluish grey ,livid,3,"Livid blue-grey skin (metapomedically indicative, not a color descriptor for anger)"
Polynesian garland ,lei,6,Leis
One with no illusions ,realist,1,Realistic
