CLUE,ANS,POS
"Reassurance, cheer ",encouragement,3
Make uneasy or cause to be worried ,perturb,8
Family,kin,1
Actual ,real,2
Principal actor in a film ,star,1
Tedious task ,chore,1
Melancholy ,blue,8
Soon: in an abbreviated manner,shortly,2
Element in diamonds ,carbon,1
Promiscuous ,immoral,15
Cultivated grass,lawn,1
Peak,apex,1
Manner of walking ,gait,1
Distinct and discrete ,separate,8
"Of soldier, illegally absent - initially ",awol,2
Major period of history ,epoch,1
"Curt, terse ",laconic,4
Specifications by which something may be assessed ,standards,1
Rod used for punishment ,cane,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Comfort ,ease,8
Ten year period ,decade,1
