CLUE,ANS,POS
Gainsay ,deny,8
Fugitive ,outlaw,11
City known as The Big Apple ,new york,1
"Eschew, avoid ",shun,2
Person on watch ,lookout,8
"Nervous, timid ",shy,2
Hatred ,enmity,5
Light-splitting object ,prism,1
Four-faced solid ,tetrahedron,2
Ancient Greek city noted for its austerity,sparta,1
Chain-driven toothed wheel ,sprocket,2
Generally accepted principle ,axiom,9
Affable ,genial,7
"Person known, but not a close friend ",acquaintance,1
Official permission ,approval,3
Board sailor ,windsurfer,12
Keen-sighted bird ,eagle,1
Central American country ,belize,1
Carnage ,slaughter,2
Wise and trusted guide and advisor ,mentor,3
Supreme Greek god ,zeus,1
Foolish words ,twaddle,4
A general pardon for nasty me ,amnesty,1
Greatly talented ,gifted,4
Hurry ,rush,3
Borderline ,marginal,11
Bulge ,swell,2
Sheath for a sword or dagger ,scabbard,1
Room at the top ,attic,1
Malay garment,sarong,5
Appointed representative for another ,deputy,7
Grassy plain of eastern Europe ,steppe,1
Large expanse of water ,ocean,1
Assumed name ,pseudonym,1
Manufacturer ,maker,3
Harmful gaze ,evil eye,3
Artificial fibre ,nylon,1
Serving cut from a larger portion,slice,1
