CLUE,ANS,POS
Repeatedly ask (someone) to do something ,badger,4
Refrain ,desist,6
Freed from liability,exempt,3
Apprehend ,capture,1
"Stiff, unbending ",rigid,1
Blackish wood ,ebony,1
Human species ,homo sapiens,1
Guaranteed ,assured,2
Reimburse,repay,3
Barrage ,onslaught,1
Beast of desert regions ,camel,1
Fish-eating bird ,osprey,2
Minimise the importance of (something) ,play down,8
More than is needed ,excess,2
"Nahum, Joel etc. ",prophets,1
Warlike ,martial,7
Watched ,eyed,15
Quick-tempered person ,hothead,1
Factor ,element,14
Motionless ,immobile,3
Whirlwind ,tornado,5
