CLUE,ANS,POS
"Flee from restraint, allow to pursue like dog ",unleash,16
Supporter ,ally,6
Knight's title,sir,1
"Accede, acquiesce ",assent,10
Bedroom conflict ,pillow fight,11
Projectile from bow ,arrow,1
Alcohol for the trifle ,sherry,1
Arrive at ,reach,2
Gets better or gets back ,recovers,2
"Grant, confer ",award,1
Enduring ,perennial,5
"Concurred, assented ",agreed,1
Continuous record of events in order of time ,chronicle,1
Lasting ,durable,6
Agricultural complex ,ranch,2
Culmination,climax,1
Column,pillar,1
Stew-dish ,casserole,1
Goddess of retribution ,nemesis,1
Military encirclement ,siege,3
Exoneration ,acquittal,1
Stole ,purloined,3
Tropical fruit ,mango,2
Book by Defoe,moll flanders,2
Area with frozen subsoil ,tundra,2
Candle fibre ,wick,1
Wrap; pupa's protection ,cocoon,1
Involving death ,fatal,1
