CLUE,ANS,POS,FOUND IN
Intense (aerial) bombardment,blitz,10,Blitzkrieg-like air assault
Supreme Being ,god,5,Godhead
Long poems ,epics,2,"Epics: Long narrative poems typically recounting heroic deeds and grand adventures, usually written in elevated language."
Wash with clean water,rinse,9,Rinse off
Get away ,escape,6,Escape route
Established customs ,habits,4,Age-old habits
Thrilled ,excited,1,Excitedly
Petty quarrel ,tiff,14,Trivial tiff
Of soldiers and warfare ,military,2,Military personnel
Whirlpool ,eddy,5,Dynamic eddy
Lapwing-like bird ,plover,3,Kentish Plover
Came into sight ,appeared,1,Appeared suddenly
"Member of the Beatles, d.1980 ",lennon,2,"John Lennon - Iconic frontman known for ""Imagine"" and ""Hey Jude,"" member from 1960 to his death in 1980"
Ocean ,sea,3,Seaside
"Pablo -, Spanish painter/sculptor ",picasso,13,"Word Associations: The term ""Pablo"" serves as a proper noun, immediately connecting the clue to the well-known Spanish artist named Pablo Picasso"
Sudden impulse ,whim,5,Unexpected whim
Picture-house,cinema,1,Cinematic theater
