CLUE,ANS,POS
Talon ,claw,1
Grown-up tadpole ,frog,2
Young horse ,colt,2
"Deadlock, stalemate",impasse,1
Leading performer,star,1
Spoil ,mar,3
Group of states ruled by one ,empire,4
Outshine ,excel,2
Flock,herd,6
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,10
Imaginary place of great wealth and opportunity ,el dorado,12
Put into hock ,pawn,2
British naval commander at Trafalgar ,horatio nelson,3
Cosmos ,universe,1
"Detached, kept apart ",isolated,1
Carnivorous large cat,tiger,1
