CLUE,ANS,POS
Therefore ,hence,1
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,6
Harsh ,severe,1
Individual unit in a list ,item,1
Divided peninsula ,korea,2
Make young again ,rejuvenate,1
Capital of Nebraska ,lincoln,1
Temporarily bereft of the power of speech,struck dumb,12
Favouring separation from a church ,schismatic,1
Corkscrew shape ,spiral,1
Track,path,1
Job favouritism shown to relatives ,nepotism,1
Distinguish oneself -- XL ,excel,2
Uppermost point ,apex,3
In danger ,at risk,9
Implements ,tools,1
Cheat ,swindle,5
A fool being cool and remote ,aloof,5
Simple - computer language ,basic,1
Reject ,spurn,13
Adoration ,worship,4
Reddish-brown,chestnut,2
