CLUE,ANS,POS,FOUND IN
Supreme Being ,god,3,God-like figure
Long poems ,epics,15,"Narrative Poetry: Long poems that tell stories with characters and plots, including epics (e.g., Homer's ""Iliad"" and ""Odyssey""), romantic poetry (e.g., Lord Byron's ""Childe Harold's Pilgrimage"") or heroic ballads (e.g., Alfred, Lord Tennyson's ""The Lady of Shalott"")."
Wash with clean water,rinse,1,Rinse thoroughly
Get away ,escape,1,"Fleece - To escape or depart swiftly, though not directly related, can metaphorically describe the idea of getting away from a situation."
"Rudyard --, author ",kipling,1,"Kipling - born as Rudyard Kipling in Bombay, British India, before later relocating to England with his family."
Established customs ,habits,3,Time-honored rituals or habits cherished and maintained within a community
Sorcerer ,magician,1,"Magician: A performer skilled in the art of illusion, often associated with stage magic shows involving sleight-of-hand tricks and other magical effects."
Petty quarrel ,tiff,9,Petty tiff
Casual shoes ,sneakers,3,Comfortable sneakers
Prison formerly standing on site of the Old Bailey ,newgate,3,Newgate Bridewell
Of soldiers and warfare ,military,2,Military personnel
Whirlpool ,eddy,10,Spinning eddy
Naval asset ,warship,12,Naval warship
Lapwing-like bird ,plover,9,Little Ringed Plover
"Member of the Beatles, d.1980 ",lennon,3,"John Lennon (died in 1980, active with the band until his death)"
Vocalist ,singer,3,Harmonious singer
Ocean ,sea,3,Salty seascape
"Pablo -, Spanish painter/sculptor ",picasso,4,Picasso-esque creativity
Picture-house,cinema,1,Cinematic venue
