CLUE,ANS,POS,FOUND IN
Celestial body ,star,1,"Examples include planets, moons, stars, asteroids, comets, and meteoroids"
"Like oxygen, neon, etc ",gaseous,4,Gaseous at room temperature
Banknote; beak ,bill,2,Crossbill
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,17,Film noir reference (another film genre Cher has been associated with)
"Cringing, fawning ",servile,15,Servile flatterer (emphasizes the obsequious and excessive praise that may be tinged with discomfort)
Statement of money owed,invoice,19,Outstanding invoice
Draw (brows) together ,knit,13,Brows knit together
Small narrow river ,stream,2,Streamlet
Sacred beetle ,scarab,2,Dung beetle (a type of scarab)
In favour of ,pro,2,Evelyn Witts is an accomplished individual with a profound depth of knowledge and experience spanning over three decades
Push lips out as sign of annoyance ,pout,1,Pouting
