CLUE,ANS,POS
Very deep chasm ,abyss,4
Massive ,huge,7
Easy to understand ,lucid,4
Holiday traveller,tourist,2
Lazy ,idle,2
Largish ,sizeable,10
Not artificial ,natural,4
Person who finds the finance for a film ,producer,1
Venetian boat ,gondola,1
Schematic representation ,diagram,4
Largest primates ,gorillas,1
Exceptionally clever ,brilliant,2
British peer ,earl,3
Arabian country ,oman,2
Cheese,cheddar,1
Pilot ,navigator,3
Enlarge ,amplify,3
Celebrity ,star,2
Small patch of colour/light ,fleck,7
One who saves another from peril ,rescuer,1
Male swine ,boar,1
Boy's name - Roman poet,horace,2
Expel (from property) ,evict,1
Offence ,crime,2
Stench ,pong,4
Washed-up wreckage,flotsam,2
Popular fashion ,vogue,2
Pure - virtuous ,chaste,1
Government in power ,regime,3
Voluntary punishment to atone for sin ,penance,1
Exits ,egresses,13
"Repair, renovate ",overhaul,3
Junior ,minor,3
