CLUE,ANS,POS
Neither animals nor vegetables ,minerals,1
Spike on plant ,thorn,1
Worn away by weather ,eroded,1
Go down ,descend,1
Man-made lake of stored water ,reservoir,1
Combine ,unify,11
Deceived ,duped,3
Width of pans ,span,5
Indecent ,obscene,3
Practised for public performance,rehearsed,1
Large bivalve ,clam,4
Garments ,clothing,3
Smoking accessory,lighter,2
Awake from sleep ,arouse,1
Deduce,infer,1
Eventuality ,outcome,1
Its capital is Sofia ,bulgaria,1
One of the Seven Dwarfs,grumpy,2
Joint of a finger when the fist is closed ,knuckle,1
School furniture item ,desk,1
Horse's head in chess ,knight,1
