CLUE,ANS,POS
"Eg, beehive or mullet ",hairdo,1
Person whose earnings support the family ,breadwinner,1
Roman fortification between the Forth and Clyde ,antonine wall,2
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
Saturate ,drench,3
US state ,kansas,16
Curt ,terse,3
Hot displeasure ,anger,9
Runs at (anag) -- Roman god ,saturn,14
Goes beyond ,exceeds,1
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Pare ,trim,1
Not merited ,unearned,4
"Fake, phoney ",bogus,5
Obscured ,veiled,4
Decorates ,adorns,1
Zero,nil,5
"Subject to change, variable ",unstable,6
Gala ,fete,4
Hairstyle cut shortly and evenly all round,bob,1
Pressing of a dangerous situation to the limit,brinkmanship,1
