CLUE,ANS,POS
Very loud and shrill,ear-splitting,6
Pouch for post ,mailbag,1
Strange or unusual ,exotic,18
Bewitching ,magical,7
Difficult and tiring,arduous,6
Young hens,pullets,1
Godparent ,sponsor,2
A really foul smell ,stench,1
Get on - governing body ,board,2
State of equilibrium ,balance,1
Stockings ,nylons,46
Instructions for cooking ,recipe,1
One of the Twelve Apostles ,thomas,8
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,2
Leave out ,omit,1
Porous lava ,pumice,1
