CLUE,ANS,POS,FOUND IN
Completely ,thoroughly,13,Thoroughly addressed
Conforming to the accepted beliefs of a religion ,orthodox,11,Orthodox practitioner
12am ,midnight,1,Midnight hour
Warplane ,fighter,2,Fighter jet
Destructive insect,locust,8,Locusts
"Austrian psychologist, 1870-1937",adler,1,Alfred Adler
Combat ,war,4,Warfare
"Precise detail; small, trivial matter",minutia,11,Minutiae
Science of sound ,acoustics,20,Acoustics (the branch of physics dealing with sound)
"Rescue (of) ship, etc",salvage,2,Salvage operation
De-sex ,neuter,1,Neutered
Bare ,nude,10,In the nude
"Leonhard --, C18 Swiss mathematician ",euler,5,Euler's contemporary
Treatment using massage or exercise (colloq.) ,physio,2,Physiotherapy
Prefix denoting life ,bio,1,Bio-
At high speed ,fast,4,Fast-paced
Bursary ,grant,1,Grant-aided
Exclamation from Archimedes ,eureka,1,Eureka!
Stretch ,extend,2,Extended
Contentious point ,issue,2,Hotly debated issue
Sealed so as to be airtight,hermetic,14,Hermetically sealed
Settle ,solve,1,Resolve
Disband troops ,demob,2,Demobilize forces
Said or did again ,iterated,10,Reiterated point
Ability to act ,power,2,Empowered
Took to be the case ,assumed,2,Assumed as factual
Fall from the faith ,lapse,7,Lapsed in faith
Sister of Osiris ,isis,1,"Isis (more commonly associated with the goddess herself, not directly a sibling)"
Songbird,thrush,5,Thrush family member
