CLUE,ANS,POS,FOUND IN
Slayer of the Minotaur ,theseus,17,Cretan heroine: referring to Ariadne who aided Theseus in defeating the Minotaur but did not personally kill it
Temporary residence ,stay,1,"Transitory dwelling: A place or space that is not permanent, used for a temporary stay."
"Handle, oversee ",manage,3,Management: Overseeing and controlling resources or operations.
Fruit (that can be split?) ,banana,1,"Banana: A banana is a long, curved fruit that contains multiple sections or ""fingers"" when ripe and ready to eat."
Appealingly fanciful ,whimsical,3,Creatively whimsical
Put foot on a pest ,step,2,Step centipede
Capable of stretching ,tensile,7,Tensile strength: high
Passage between seats ,aisle,4,Aisle-adjacent zone
Present ,here,3,Acrostic: A puzzle where the first letter of each answer spells out a hidden phrase or message.
Mother-of-pearl ,nacre,1,Nacreous layer
Bring in from abroad ,import,1,Imported goods
Very tactful person ,diplomat,1,Diplomatic
Off-white ,cream,1,Creamy hue
Bird of prey ,raptor,18,"Kingfisher (Fishers king, while not strictly a raptor, is often associated with predatory behavior)"
Aiding ,helping,3,Helping hand
Welcome; cry (Scots) ,greet,4,Greetings filled with enthusiasm
Pyramids location ,giza,1,"Giza Plateau, Egypt"
Short period of relief ,respite,1,Temporary respite
Self-assured and positive ,assertive,8,Assertive personality
Causing laughter ,comic,8,Comical incidents
