CLUE,ANS,POS
Welsh dog ,corgi,4
"Benign, innocuous ",harmless,1
Printer's medium ,ink,2
Row with two oars,scull,2
On the exterior ,outside,2
"Different, diverse ",varied,2
Inflamed swelling ,boil,14
College administrator ,dean,1
Reflecting glass ,mirror,1
New town in County Durham ,peterlee,14
Overturn or unsettle ,upset,2
Honey producer ,bee,1
'Little Orphan . . . . .' ,annie,2
Brief decline from high standards ,lapse,7
Covering of tree trunk,bark,1
Nerve cell ,neuron,1
Layer ,tier,3
First name of Disney's Duck ,donald,5
