CLUE,ANS,POS
Lever moving boat's rudder,tiller,17
Purposes or intentions ,aims,2
Hayfield ,meadow,2
Mental or emotional strain,stress,4
Episode ,chapter,1
Evening music (played outside woman's house) ,serenade,2
Narrow track or path ,lane,5
Electric safety device ,circuit breaker,1
Anniversary ,jubilee,3
"Ogden --, US humorous poet ",nash,1
Artist's workshop ,atelier,2
Helps ,aids,2
Spanish wine shop ,bodega,2
Arab state ,bahrain,4
Upper covering ,roof,1
"Agile, spry ",nimble,1
Went at a fast gait ,galloped,4
Sign of the zodiac ,leo,5
Debate ,argument,3
Tropical fruit ,guava,12
It turns litmus red ,acid,1
Learned ,scholarly,4
