CLUE,ANS,POS
One who believes there is no god,atheist,1
Remains of tree - puzzle ,stump,1
Limiters of horse's vision ,blinkers,3
"'Refrain from, stop (6)' ",desist,3
Repugnant,odious,16
"They're from Limassol, say ",cypriots,1
Facade ,frontage,1
Stir (up public opinion?),agitate,1
Religious official ,cleric,1
"Sea-god, son of Poseidon ",triton,1
Shut ,closed,1
Broadcaster ,newsreader,18
Backpacking ,trekking,1
Blunt and candid,plain-spoken,8
Person unknown ,stranger,1
Tiny mountain on the lawn? ,molehill,11
Unexpected failure or error ,glitch,4
Set in the soil for growth ,planted,2
Electricity point ,socket,1
Technical kit ,apparatus,4
Dance originating in Cuba ,rumba,2
Part of finger ,nail,1
Metal fixing pin ,rivet,4
Oration,speech,1
Male relatives ,uncles,4
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,4
Very thin variety of paper,onionskin,1
Reinstate ,restore,1
Cessation of hostilities to allow peace talks ,truce,2
Novice ,tyro,7
