CLUE,ANS,POS,FOUND IN
Large waterbird ,goose,10,Magpie goose
Absorptive process ,osmosis,17,Osmosis: The movement of water through a selectively permeable membrane from an area of low solute concentration to high solute concentration.
Culinary herb ,thyme,3,"Thyme: An herbaceous plant with small, aromatic leaves that add earthiness to various dishes, particularly in Mediterranean cooking."
Fight; waste ,scrap,12,Scrap (when referring to waste)
Showing lack of skill in handling delicate situations ,tactless,16,Tactlessness
"Feigns, dissembles ",pretends,5,Pretends ignorance
Mongrel - cross,hybrid,5,Hybrid animal
Worry ,fret,10,Fretful disposition
Shaving foam ,lather,1,Lathering cream
Jump suddenly ,leap,1,Unexpectedly leap
(Of voice) rough and harsh ,hoarse,7,Hoarse voice
Bizarre -- occasional ,odd,1,Occasional oddity
"Of better quality, like American lake ",superior,7,Superior quality water source
Trip-inducing substance,hallucinogen,16,Hallucinogenic compound
Lived ,existed,4,Existed in a place
Fill luggage - wolves ,pack,1,Packed with wolf fur coats
Blacksmith's block,anvil,2,Anvil-bound delay
