CLUE,ANS,POS,FOUND IN
Bloodsucker; early doctor ,leech,4,Leech bite
Intense (aerial) bombardment,blitz,6,Blitzkrieg-style attacks
Supreme Being ,god,4,Godhead
Wash with clean water,rinse,1,Cleansing rinse
Established customs ,habits,6,Perennial habits
Petty quarrel ,tiff,19,Trivial tiff
"Banter, provoke gently ",tease,1,Tease playfully
Of soldiers and warfare ,military,8,Military personnel
"Member of the Beatles, d.1980 ",lennon,1,John Lennon
"Eg, native of Sucre ",bolivian,6,Bolivian-born
Ocean ,sea,6,Seaborne
Picture-house,cinema,1,Cinematic venue
