CLUE,ANS,POS
Deferred ,delayed,2
Summit ,apex,4
Belgian city,liege,3
Having no predetermined limit ,open-ended,9
Meet expectations ,satisfy,3
"Superior, of the highest quality ",excellent,2
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,2
Simple ,easy,2
Type of music,jazz,2
Brother or sister ,sibling,1
Asking God to look favourably on ,blessing,5
"Alone, apart, detached ",isolated,1
"Decisive moment, turning point ",crisis,1
Queasiness ,nausea,10
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,2
Country of King Zog ,albania,1
