CLUE,ANS,POS
Lockjaw ,tetanus,1
Floor-covering ,carpet,1
Power and prestige ,influence,2
Don't hold on,let go,2
Having no intelligible meaning ,nonsense,11
English port ,dover,5
"Sanctuary, asylum ",refuge,1
Intense anger,fury,2
Sailors' dance ,hornpipe,1
Enthusiastically ,eagerly,3
Place to purchase illicit goods ,black market,1
"Talked wildly, raved ",ranted,2
Exhaust ,use up,4
"Old German kingdom, capital Berlin ",prussia,6
Commonplace ,banal,12
Strong miniature whirlwind ,dust devil,2
Forswear ,abjure,1
