CLUE,ANS,POS,FOUND IN
Go without or precede ,forego,4,Forego eating
Old collectable item,antique,1,Antique coin
Fully grown ,mature,1,Matured
Tear ,rip,1,Ripped
"Asterix, for example ",gaul,1,Gaulish warrior
Peter Sellers' Pink Panther inspector ,clouseau,1,Inspector Clouseau
Castor and Pollux ,gemini,1,Gemini twins
Accept without proof ,assume,2,Assumed consent
Sheepdog ,collie,2,Border collie
Hazard ,peril,3,Perilous
Yet to come,future,3,Future date
Separated ,apart,15,"Cleaved (meaning split apart, often used in a physical sense)"
Ordained minister,clergyman,7,Clergyman or clergyman
Avidly enthusiastic ,zealous,4,Zealously
Toy with plastic bricks ,lego,2,LEGO constructions
Of water ,aqua,1,Aquatic
Require ,need,10,Needful absence
Traffic jam ,snarl-up,11,Traffic snarl-up
Relative ,aunt,10,Uncle or aunt
