CLUE,ANS,POS,FOUND IN
"Not liable to, perhaps disease ",immune,4,Immune individual
United States ,america,9,American Dream
Thin and easily torn ,flimsy,18,Flimsy structure
Recount ,narrate,8,Narrate a story from your own life
Swarm of insects ,plague,11,Locust plague
Birthplace of Jesus,bethlehem,2,Bethlehem (referring to the birth in a stable due to being in town but not exactly his birthplace)
Turkish dynasty or long cushioned seat ,ottoman,1,Ottoman (referring to the Ottoman Dynasty)
Plant seeds ,sow,1,Sowing
"Length of time, or a full stop ",period,19,Waiting period
Attack by many parasites ,infestation,8,Pestilent infestation
First tsar of Russia,ivan,1,Ivan I
Men who are mighty in battle ,warriors,1,Brave warriors
Every single one ,each,1,Each and every
Light shoe,flip-flop,15,Flip-flops (if the context implies a lack of support)
Watch - intellect ,mind,9,Mindfully
Brave guy ,hero,6,Heroic
Something provoking a response ,stimulus,20,Stimulus in conversation
Bubbles ,foam,2,Foamy
Appealing to emotion rather than actuality ,sentimental,1,Sentimentalized
Brawl ,fracas,13,"Fracas (a noisy quarrel, heated dispute, or brawl)"
Baby swan ,cygnet,8,Baby cygnet (specific to swans)
Set of clothes,outfit,6,Dressy outfit
English cheese or cat ,cheshire,1,"Cheshire (historical reference, but not a real cheese)"
Seraph ,angel,1,Angelic
'. . . . . . speaks louder then words' ,action,1,Actionable
