CLUE,ANS,POS
Circus MC ,ringmaster,1
"Fuse, combine",coalesce,16
Page or foliage ,leaf,1
Motherly ,maternal,11
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,1
Said (a word) wrongly ,mispronounced,1
"Acute viral disease, technical name variola",smallpox,1
Room warmer ,heater,1
Spring hoax victim ,april fool,1
European country,france,1
Judge of artistic works ,critic,2
Soundless ,silent,1
Cooker ,oven,1
"Part, share ",portion,1
Strong building material ,concrete,1
Osculating ,kissing,1
Fishing boat ,trawler,7
Association of sports teams ,league,1
Alone ,unaccompanied,8
Picture,image,3
One of the living dead ,zombie,1
Group of players ,team,1
