CLUE,ANS,POS
Reject disdainfully ,spurn,3
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Jutting part of lower jaw,chin,2
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,2
Natural gift ,talent,1
Dress - clothing,garb,3
Blown-up photo ,enlargement,1
Treatment centre ,clinic,2
Wool from long-haired goats ,angora,4
"Jeffrey, bowman? ",archer,2
Hoodlum ,thug,10
Implicit,tacit,14
Haunt -- preoccupy ,obsess,2
Animal entrails ,offal,1
Utilises ,uses,3
Judging panel ,jury,8
Modern Constantinople ,istanbul,1
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,1
Very light gas ,helium,2
Cab ,taxi,1
Endeavours ,attempts,1
Conference participant ,attendee,2
Make certain ,ensure,3
Dot-dash signalling ,morse code,1
Water pitcher ,ewer,6
Inordinately ,unduly,9
Noise caused by electrical interference ,static,2
Small ingenious device ,gadget,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,3
Country and porcelain ,china,1
Science of soil and crops ,agronomy,1
Unsightly ,ugly,1
Military group ,platoon,3
Winter sport where stones are slid towards a target,curling,1
The Garden of Eden ,paradise,1
Oneness,unity,1
