CLUE,ANS,POS,FOUND IN
Hopelessness ,despair,6,Despairing
Going in the same direction but always the same distance apart ,parallel,1,Parallel paths
Pennant ,banner,3,Banner-like design
Part of the ear ,lobe,2,Earlobe
Transparent part of envelope,window,1,Windowpane
Captivate ,enthral,1,Enthralling
Art of crafting objects from paper,origami,1,Origami: The Japanese art form that focuses on creating intricate designs by folding a single sheet of paper without cutting or gluing it.
Storage space for fodder,silo,6,Grain silo capacity
Dealer in knives and forks ,cutler,1,Cutlery seller
Man's servant ,valet,5,Valet (if referring to clothing care and presentation)
Radical - daring,avant-garde,11,Courageously avant-garde
Underground room ,cellar,9,Abandoned cellar
Woollies ,knitwear,1,Knitwear store
