CLUE,ANS,POS
"- - Fitzgerald, singer ",ella,1
Marsupial ,wallaby,11
Torment lightly ,tease,1
Construction workers ,builders,1
Region of South America ,patagonia,12
Woven container ,basket,1
Unnatural lack of colour,pallor,1
Something owed,debt,1
Easy gallop,canter,2
Go to live abroad ,emigrate,1
Gather together ,assemble,3
Electronic image ,bitmap,13
Despite the fact that ,although,3
Cowshed ,byre,2
Foe ,enemy,1
Leapt (anag),pleat,7
Minor argument ,spat,7
Go up suddenly ,rocket,12
Easing of hostilities ,detente,4
Flow of air or water ,current,1
Obtains ,gets,1
Evaluated ,assessed,1
Become limp,droop,3
Nabokov heroine ,lolita,2
Young geese,goslings,1
"Bend, distort ",twist,2
"In yoga, a centre of spiritual power in the body ",chakra,1
Make longer ,extend,1
Absence of sound ,silence,1
Occasion ,event,2
