CLUE,ANS,POS,FOUND IN
Shoe part,heel,3,Heel (part of a shoe that supports the heel of the foot)
Clothes fastener of two pieces of cloth that stick ,velcro,7,Velcro (commonly known as hook and loop)
Artist's tripod ,easel,2,Painter’s easel
Female entertainer ,hostess,12,Hostess (of events or shows)
Sudden feeling of fear,fright,2,Spellbound by fright
Herb to make money ,mint,2,"Minty - As in mint leaves which can imply freshness and have monetary value, especially if referring to a branded product (e.g., mint gum)."
Unjust,wrongful,15,Wrongfulness
Neck - peck ,kiss,3,Kiss mark
Toe... ....conform under compulsion ,the line,18,Subordinate (one who may be forced to toe the line)
Capital of Ghana ,accra,2,Independence (referring to Ghana's independence day which is celebrated in Accra)
Racing bird ,pigeon,3,Pigeon (especially in racing pigeon contexts)
Subatomic particle ,neutron,19,Delta baryons (made up of quarks like protons and neutrons but with higher mass and energy states)
