CLUE,ANS,POS
Small thin sharp piece ,sliver,2
Highly prized flower ,orchid,1
Tending to enter uninvited ,intrusive,2
Allot or ascribe ,assign,5
Clothes fastener of two pieces of cloth that stick ,velcro,5
"Founder of the German Romantic school of opera, d. 1826",weber,1
Primitive rural transport ,oxcart,2
Sudden feeling of fear,fright,3
Large flatfish ,turbot,2
"Strict, stark ",severe,1
Mixed drink ,cocktail,1
Count ,tally,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
(A composer's) works ,oeuvre,2
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,3
Subatomic particle ,neutron,2
