CLUE,ANS,POS
Incrimination of someone on a false charge ,frame-up,20
Norwegian city ,oslo,1
Non-professional ,amateur,1
"Not liable to, perhaps disease ",immune,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,9
Recount ,narrate,1
Unsafe through neglect,derelict,2
"Flip, coin or pancake say ",toss,1
"Annelid worm, used in medicine of old",leech,4
Cancel out,nullify,6
Slender ,thin,2
Occurrence ,event,1
Birthplace of Jesus,bethlehem,1
A synthetic fabric ,nylon,2
Turkish dynasty or long cushioned seat ,ottoman,6
Police officer,inspector,7
Plant seeds ,sow,1
"Length of time, or a full stop ",period,4
Measuring stick ,ruler,1
"Pillager, plunderer ",raider,1
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,1
Apprehension ,dread,8
Every single one ,each,2
Light shoe,flip-flop,3
Abnormal body sac containing fluid ,cyst,1
