CLUE,ANS,POS
Small thin sharp piece ,sliver,6
Shoe part,heel,3
Highly prized flower ,orchid,1
Tending to enter uninvited ,intrusive,1
Allot or ascribe ,assign,19
Artist's tripod ,easel,1
Rebounding of bullet,ricochet,1
Sudden feeling of fear,fright,8
Large flatfish ,turbot,2
"Strict, stark ",severe,20
Prejudice,bigotry,4
Mixed drink ,cocktail,1
Count ,tally,2
Controller of aircraft ,pilot,1
Can ,tin,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,1
