CLUE,ANS,POS
Pouch for post ,mailbag,7
Bewitching ,magical,2
Difficult and tiring,arduous,1
Young hens,pullets,1
"Hard, spicy beef and pork sausage ",pepperoni,3
City thoroughfare ,street,5
Widespread ,rife,4
Beyond normal limits ,excessive,1
One of the Twelve Apostles ,thomas,7
Fomenter of unrest ,agitator,1
Outdoes,trumps,5
Leave out ,omit,5
Inconsequential ,minor,2
Bringing into existence ,creating,1
Card game ,canasta,18
Furious ,irate,4
"US state, capital Columbus ",ohio,1
Road surface material of tar and stone ,tarmac,2
Wall paintings ,frescoes,1
It's used by a conductor and a policeman ,baton,1
Big brass instrument ,tuba,8
"Yields to pressure, capitulates ",succumbs,9
Prolonged; nagging ,persistent,2
Rules observed in polite society,etiquette,2
Increase speed ,accelerate,1
