CLUE,ANS,POS
Ravine ,canyon,2
Parasites ,leeches,7
Cab ,taxi,1
Endeavours ,attempts,1
Conference participant ,attendee,2
Dot-dash signalling ,morse code,1
Inordinately ,unduly,3
Noise caused by electrical interference ,static,9
Small ingenious device ,gadget,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,17
Country and porcelain ,china,1
Unsightly ,ugly,2
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,2
"Roman Emperor, d. 117",trajan,14
Activity undertaken by Blunt and Philby ,spying,2
The Garden of Eden ,paradise,1
Oneness,unity,1
