CLUE,ANS,POS
Parliamentary break ,recess,1
Sea inlet ,gulf,8
Inebriated ,drunk,1
Italian sparkling wine ,asti,2
Public occasion ,event,7
Suffer great hunger ,starve,1
"-- - -- Ma, American cellist of Chinese/French origins",yo-yo,1
"Sickness, ailment ",malady,4
Easy gallop ,canter,1
"Curious, odd ",peculiar,1
Live,exist,2
"Stranger, outsider ",foreigner,5
Imaginary place where everything is perfect ,utopia,1
Watch chain ,fob,1
Noah's vessel ,ark,1
Out of tune,off-key,1
Type of piano ,upright,10
Identical ,same,13
Figure maker ,sculptor,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Exhorting ,urging,2
Plaything ,toy,1
Colouring stick ,crayon,1
Modish ,elegant,16
Endeavours ,attempts,3
Fault - default ,defect,2
