CLUE,ANS,POS,FOUND IN
Capsule containing injection dose ,ampoule,9,Clinical ampoule
Occurring in repeated series of events ,cyclic,3,Cyclical
University qualification,degree,1,Bachelor's degree
Rejoice - observe - perform ,celebrate,1,Celebrate with vigilance
The emblem of the US is bald ,eagle,1,Bald eagle
"Glass triangle, separates light into colours ",prism,1,A glass prism is known for its ability to separate white light into its constituent spectral colors through refraction and dispersion phenomena
Courage ,heart,20,Courageous heart
Average; clairvoyant ,medium,18,Standard medium
Branch of technology including aviation ,aerospace,2,Aerospace engineering
"Of a period of government, such as in Britain 1811-1820",regency,6,Regency era policies
Bring charge against ,accuse,4,Accuse formally
Metallic sound ,clang,1,Clangorous
