CLUE,ANS,POS,FOUND IN
Calculate approximately ,estimate,2,Travel time approximation: Estimate based on average speed and known distances.
Defeat by superior ingenuity ,outwit,1,Outwitted
Reverie ,dream,1,Dreaming
Sway on the brink,teeter,15,Teetering on the edge
Be in accord,agree,2,Agreement
Salad plant,cress,12,Watercress
Flower pollen carrier ,stamen,9,"Stamen (male reproductive organ of a flower, produces pollen)"
Taking to be the case ,assuming,3,Assuming responsibility for a situation
Direction of the rising sun ,east,1,Eastern horizon
Peas grow in one ,pod,1,Pods
Crown or headband as sign of sovereignty ,diadem,3,Royal diadem
Type of rose ,rambler,13,Rambler rose
Little Bighorn general ,custer,1,George Custer
Slyness ,stealth,20,Stealthy approach
Good enough ,adequate,1,Sufficiently adequate
Seed-bearing spike ,ear,10,Ovule-bearing flower
Fragrance,aroma,3,Aromatic
