CLUE,ANS,POS,FOUND IN
"Plant stems, edible when cooked ",rhubarb,19,"Rhubarb leaves are not edible, but rhubarb stalks are commonly cooked and consumed."
(US) lorry driver ,trucker,10,Cross-country trucker
City devastated in World War II ,coventry,4,"Coventry, England"
Tome ,book,1,Collection of books
Allow ,permit,1,Permit: To allow or enable something by giving permission
Catch fire ,ignite,12,Involuntarily ignited
Swift deer-like animal ,antelope,6,"Springbok leap: The springbok is an African antelope known for its distinctive bounding gait and remarkable speed, making it akin to swift deer-like animals."
Repair ,mend,3,Mending torn garments
Prizes or remunerations ,rewards,9,Monetary rewards
"Not hollow, the same throughout ",solid,1,Solid or dense
Elucidated,clarified,4,Clarified thoroughly
Wealthy businessman ,magnate,3,Commercially successful magnate
"Disappointment, being thwarted",frustration,20,Let-down event (a situation causing disappointment or frustration)
Constituent of quartz ,silica,8,Chemically pure form of silica
Jewish salutation ,shalom,1,Shalom Aleichem (Upon arrival)
Alloy ,brass,3,Brass: A metal alloy made primarily of copper and zinc with a yellowish-golden appearance.
