CLUE,ANS,POS
Book published once a year ,annual,1
Warming alcoholic drink with sugar and spices ,mulled wine,4
Mirror or similar object ,reflector,1
Traveller not driving ,passenger,1
Pointed tool for writing ,stylus,1
Edible flatfish ,lemon sole,7
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,2
Japanese artist ,hokusai,1
Military land force ,army,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,2
Capable of being heard ,audible,2
Under normal conditions ,usually,3
Swelling of a blood vessel,aneurysm,8
Light resilient plastic made of polystyrene ,styrofoam,1
Acid - rancid,sour,1
Animal's lair ,den,1
