CLUE,ANS,POS,FOUND IN
Garden frame for climbers ,pergola,3,Pergola framework
A tool for household use ,utensil,1,Kitchen utensil
Primate with a long tail ,monkey,3,Squirrel monkey
Fake,spurious,18,Spurious imitation
Remove skin as from apple ,peel,1,Apple peel
Lavish meal ,banquet,2,Luxurious banquet
Happening every evening ,nightly,3,Nightly ritual
Entrance halls to theatres ,foyers,8,Auditorium foyers
Crescent shaped lunar appearance ,new moon,2,New Moon phase
Louisiana cuisine ,creole,4,Creole cooking
Conjunction ,and,1,"And: Connects words or phrases, indicating addition or continuation"
"Assam, for instance ",tea,3,Tea-growing area
Existing in fact ,actual,10,Factual existence
