CLUE,ANS,POS,FOUND IN
Season of falling leaves ,autumn,1,Autumnal descent
Roman god of the sea ,neptune,1,"As one of the major gods of ancient Rome, Neptune wielded his trident to stir up waves or calm them down as needed, symbolizing his power over all things aquatic."
Motherly,maternal,11,Maternal instincts
Top of door or window frame ,lintel,2,"Lintel (specifically used for architectural elements, such as at the top of a doorway)"
His touch turned to gold ,midas,5,Midas-like fingers
Put out; topic ,issue,12,Extinguishing a computer overheating issue: Hardware maintenance
Quantity of medicine ,dosage,1,Ample dosage
"British landscape and seascape painter, d.1851 ",turner,11,William Turner of Allington
Quick look ,glance,4,Hasty glance
Quick way to meet a new partner?,speed dating,2,"Speed dating events: These gatherings allow you to interact with various individuals in condensed time frames, maximizing the chances of finding a compatible match."
Estrange ,alienate,1,Alienated - feeling isolated or separated from others emotionally.
Hexagonal comb creator,honeybee,1,"Honeycomb maker: This term refers to bees, specifically worker honeybees, which construct hexagonal combs from wax to store honey and pollen."
Bird of prey ,raptor,16,Osprey (a raptor known for diving to capture fish)
Branch of study of the physical world ,science,2,Natural Sciences
"Long, narrow hilltop ranges ",ridges,6,Torrid ridges
Idolise ,worship,9,Worship wholeheartedly
Unwanted plant ,weed,6,Weed outbreak
Relative three generations earlier ,great-grandmother,2,Great-grandfather or great-grandmother
