CLUE,ANS,POS
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Form of Buddhism ,zen,6
Large spade ,shovel,1
"Hastily, illegally convened tribunal",kangaroo court,1
Jumped,leapt,1
Improving in health ,on the mend,2
They act for others ,agents,6
Was untruthful ,lied,1
Perform exceptionally ,excel,3
State of southwest US ,arizona,1
Made a Sir ,knighted,1
Oesophagus ,gullet,3
Fellow worker ,colleague,2
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,4
Unravel ,disentangle,2
Talisman ,amulet,2
"Barely, hardly ",scarcely,1
Major world religion ,islam,2
Uprising ,rebellion,4
Thin mortar for filling building joints etc,grout,13
Illness ,sickness,2
Firm and confident ,assertive,3
