CLUE,ANS,POS
Conforming to the accepted beliefs of a religion ,orthodox,2
Artist's workplace,studio,1
12am ,midnight,1
Native of London's East End ,cockney,4
Diminished,reduced,1
Biblical 'you' ,thou,1
Science of sound ,acoustics,1
Type of water lily ,lotus,1
"Rescue (of) ship, etc",salvage,2
Everywhere ,far and wide,8
Purloin ,steal,1
Salted away ,hoarded,2
Branch of mathematics,geometry,3
Keepsake ,memento,1
"Cloth, material ",fabric,1
Band crew member ,roadie,9
"Annul, revoke ",repeal,4
Sister of Osiris ,isis,1
Native of Calcutta region ,bengali,1
Songbird,thrush,2
