CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,3
Dignity and assurance of manner ,poise,6
Supporter in a conflict,ally,18
Sickness of the stomach ,nausea,3
"Parts, pieces, portions ",segments,2
Unrefined ,crude,3
Suffering of body or mind ,pain,3
Dishonest man ,rogue,4
Seeker of alms ,beggar,1
By word of mouth ,oral,2
Eccentric person like peculiar sphere ,oddball,1
"View, judgement ",opinion,2
U2 guitarist,edge,1
French soft cheese ,brie,1
Small piece ,bit,16
Slightly indecent ,risque,2
Visualise ,imagine,1
Fe ,iron,1
Transparent blocks that separates beams of light into all visible colours ,prisms,1
Strong ,potent,7
Legal representative ,lawyer,7
