CLUE,ANS,POS,FOUND IN
Seat of the high kings of Ireland ,tara,1,Tara (also known as Cruachan)
Armed body ,militia,11,Militiaman
Disparagement ,denigration,6,"Denigration - Criticism, belittlement or degradation "
Run quickly - little taste - hyphen,dash,6,Dash-tasteful (dash + tasteful)
Powerful portable radio and cassette player ,boombox,7,Cassette Boombox
Dismantle ,take apart,2,"Deconstruct - to take apart and analyze something's structure, functioning, or meaning critically."
High official in former Ottoman Empire ,vizier,4,Vizier - The chief minister of state in the Ottoman court; an advisor and powerful political figure.
Fossilised resin used in jewellery,amber,1,"Amber - A hardened, fossilized tree sap widely used for making decorative items and jewelry due to its natural beauty and color variations."
V as a numeral ,five,13,Five (5)
It used to be Persia ,iran,10,Plateau of Iran
Relating to punishment ,penal,4,Penalty
Kit ,equipment,2,First aid kit - An essential collection of medical supplies and equipment.
Unsettled; on account,owing,9,Tenuous - having or showing tenuous connection or relationship; weak
Total ,aggregate,2,Aggregate - Combining multiple items into one whole or collective sum.
Cereal used for making whiskey ,rye,4,"Grains (as in various grains like corn, rye, and wheat)"
Ridge of sand ,dune,1,"Dune - A hill of loose particles, typically sand, formed by wind deposition or water currents."
