CLUE,ANS,POS
Comparable (to) ,analogous,3
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,3
Harsh ,severe,2
Make young again ,rejuvenate,1
Performs surgery ,operates,2
Track,path,8
Job favouritism shown to relatives ,nepotism,1
Distinguish oneself -- XL ,excel,2
Tanned animal skin ,leather,1
Superior skill,artistry,8
Uppermost point ,apex,1
In danger ,at risk,19
Implements ,tools,1
A fool being cool and remote ,aloof,1
Simple - computer language ,basic,1
Loafer ,idler,11
Hole for e.g. coin ,slot,14
Adoration ,worship,1
Reddish-brown,chestnut,1
