CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
Milder drink taken after a stronger one,chaser,3
Spicy pepper sauce ,tabasco,1
Paris stock exchange ,bourse,1
Constant nuisance ,pest,4
Clap ,applaud,1
(Of clothes) ready-made ,off-the-peg,17
Devastate ,ravage,11
Lifted ,raised,3
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,1
"Ineffectual, vain ",futile,2
Deduce ,infer,1
Part of the week ,tuesday,2
Suffering,distress,6
(Of computer memory) able to be read in non-sequential order ,random access,1
Way in ,entrance,1
