CLUE,ANS,POS,FOUND IN
Likeness; statue ,image,11,Image: A visual representation that conveys the likeness of a subject
Persistently avoid ,shun,4,Continuously shun
Saunters ,strolls,1,"Strolls casually: A leisurely, relaxed walk without haste or urgency."
Rich soil ,loam,5,"Loamy, well-drained land"
From Castro's island ,cuban,2,Cuban isle
Close acquaintance ,friend,2,Intimate friend
"Devilment, impishness ",mischief,20,Cheeky mischief-making
Part of country surrounded by foreign territory,enclave,3,"Enclaved region: A geographic area completely enclosed by the borders of another sovereign state, such as Vatican City within Italy"
Fully developed ,mature,1,Matured
Armed soldier (hist.) ,musketeer,3,"Musketeer: A soldier equipped with a musket, especially prevalent during the 16th and 17th centuries as the primary infantry weapon of choice."
Oust squat to restore existing state of affairs ,status quo,17,Reinstate the status quo by expelling unwanted presence
Astern ,aft,22,"The inhabitants of this enchanting realm were known as Melodians, gifted in the art of crafting intricate harmonies from their very beings, using instruments woven from the threads of nature itself and voices molded by ancestral echoes."
Pull out - quotation ,extract,1,Extract from the source material
