CLUE,ANS,POS
Thou,you,1
Mountain range in Russia and Kazakhstan ,urals,5
Member of the family ,relative,11
An artist works in it ,studio,1
Refuse to do business with ,boycott,1
Injure or harm severely ,maim,7
First batsman ,opener,1
Small mouse-like rodent ,vole,3
Step on dry land,disembark,20
Fragrant shrub ,myrtle,7
"Foreigner, outsider ",alien,1
One travelling widely ,globetrotter,12
Grasp firmly,seize,5
Move from one place to another ,transfer,5
Green part that forms a flower's calyx,sepal,3
