CLUE,ANS,POS,FOUND IN
Note equivalent to four crotchets ,semibreve,15,Semibreve gap (silent space for four crotchets' duration)
Celebrity,star,2,Starvation
Chop or cut with axe ,hew,1,Hewing
Hungarian composer ,liszt,1,"Liszt - Franz Liszt, a renowned Hungarian composer and pianist."
Vehicle for pulling others ,tractor,2,Tractor-trailer
Capital of Turkey ,ankara,1,Ankara (Correct answer)
Sudden seizure of power ,coup,2,Coup d'état
Blow air through (grain) to remove chaff ,winnow,1,Winnowing
Hard iron alloy ,steel,1,"Steel (mostly made from iron, hardened by carbon)."
Dress for bed?,nightgown,8,Nightdress/Nightgown (female-specific attire)
