CLUE,ANS,POS
Clapping ,applause,1
Zodiac sign ,aquarius,11
Picture ,image,5
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Obscured or unclear ,veiled,7
Immeasurably bad ,abysmal,9
(Of snow) melt ,thaw,5
Loss of memory ,amnesia,1
Lewis Carroll''s frumious monster,bandersnatch,13
Travelling company of entertainers ,circus,1
Pilots,aviators,1
Steak type ,t-bone,4
Baseless ,unfounded,1
Seat of a monarch ,throne,1
Member of police force ,officer,1
Lute-like instrument ,mandolin,6
